  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#13   | MEDIUM POLISHED BRASS     |     28 |           68
 Brand#13   | MEDIUM POLISHED BRASS     |     38 |           68
 Brand#13   | MEDIUM POLISHED BRASS     |     43 |           68
 Brand#13   | MEDIUM POLISHED NICKEL    |     30 |           68
 Brand#13   | MEDIUM POLISHED TIN       |     30 |           68
 Brand#13   | PROMO ANODIZED BRASS      |     38 |           68
 Brand#13   | PROMO ANODIZED COPPER     |     28 |           68
 Brand#13   | PROMO BRUSHED BRASS       |     43 |           68
 Brand#13   | PROMO BRUSHED COPPER      |     41 |           68
 Brand#13   | PROMO BRUSHED STEEL       |     28 |           68
 Brand#13   | PROMO BRUSHED STEEL       |     38 |           68
 Brand#13   | PROMO BRUSHED TIN         |     41 |           68
 Brand#13   | PROMO BURNISHED BRASS     |     30 |           68
 Brand#13   | PROMO BURNISHED STEEL     |     38 |           68
 Brand#13   | PROMO BURNISHED TIN       |     12 |           68
 Brand#13   | PROMO PLATED NICKEL       |     45 |           68
 Brand#13   | PROMO POLISHED BRASS      |      8 |           68
 Brand#13   | PROMO POLISHED BRASS      |     12 |           68
 Brand#13   | PROMO POLISHED BRASS      |     38 |           68
 Brand#13   | PROMO POLISHED NICKEL     |     45 |           68
 Brand#13   | SMALL ANODIZED BRASS      |     41 |           68
 Brand#13   | SMALL ANODIZED STEEL      |      8 |           68
 Brand#13   | SMALL ANODIZED TIN        |     43 |           68
 Brand#13   | SMALL BRUSHED COPPER      |     30 |           68
 Brand#13   | SMALL BRUSHED STEEL       |     41 |           68
 Brand#13   | SMALL BRUSHED STEEL       |     45 |           68
 Brand#13   | SMALL BURNISHED COPPER    |     38 |           68
 Brand#13   | SMALL BURNISHED NICKEL    |     30 |           68
 Brand#13   | SMALL BURNISHED NICKEL    |     38 |           68
 Brand#13   | SMALL PLATED BRASS        |     12 |           68
 Brand#13   | SMALL PLATED COPPER       |     28 |           68
 Brand#13   | SMALL PLATED NICKEL       |     28 |           68
 Brand#13   | SMALL PLATED STEEL        |     28 |           68
 Brand#13   | SMALL POLISHED BRASS      |     41 |           68
 Brand#13   | SMALL POLISHED COPPER     |     38 |           68
 Brand#13   | SMALL POLISHED COPPER     |     41 |           68
 Brand#13   | SMALL POLISHED COPPER     |     43 |           68
 Brand#13   | SMALL POLISHED NICKEL     |     12 |           68
 Brand#13   | SMALL POLISHED NICKEL     |     45 |           68
 Brand#13   | SMALL POLISHED STEEL      |      8 |           68
 Brand#13   | SMALL POLISHED TIN        |     38 |           68
 Brand#13   | SMALL POLISHED TIN        |     45 |           68
 Brand#13   | STANDARD ANODIZED BRASS   |     28 |           68
 Brand#13   | STANDARD ANODIZED COPPER  |     43 |           68
 Brand#13   | STANDARD BRUSHED BRASS    |     30 |           68
 Brand#13   | STANDARD BRUSHED COPPER   |     12 |           68
 Brand#13   | STANDARD BRUSHED TIN      |      8 |           68
 Brand#13   | STANDARD BRUSHED TIN      |     12 |           68
 Brand#13   | STANDARD BRUSHED TIN      |     43 |           68
 Brand#13   | STANDARD BURNISHED BRASS  |     38 |           68
 Brand#13   | STANDARD BURNISHED STEEL  |      8 |           68
 Brand#13   | STANDARD BURNISHED TIN    |     45 |           68
 Brand#13   | STANDARD PLATED TIN       |     41 |           68
 Brand#14   | ECONOMY ANODIZED BRASS    |     45 |           68
 Brand#14   | ECONOMY ANODIZED COPPER   |     28 |           68
 Brand#14   | ECONOMY ANODIZED COPPER   |     45 |           68
 Brand#14   | ECONOMY ANODIZED NICKEL   |     41 |           68
 Brand#14   | ECONOMY BRUSHED NICKEL    |      8 |           68
 Brand#14   | ECONOMY BRUSHED TIN       |     43 |           68
 Brand#14   | ECONOMY BURNISHED BRASS   |     45 |           68
 Brand#14   | ECONOMY BURNISHED COPPER  |     12 |           68
 Brand#14   | ECONOMY BURNISHED NICKEL  |     38 |           68
 Brand#14   | ECONOMY PLATED BRASS      |     12 |           68
 Brand#14   | ECONOMY PLATED COPPER     |      8 |           68
 Brand#14   | ECONOMY PLATED NICKEL     |     41 |           68
 Brand#14   | ECONOMY POLISHED BRASS    |      8 |           68
 Brand#14   | ECONOMY POLISHED TIN      |     38 |           68
 Brand#14   | LARGE ANODIZED BRASS      |     41 |           68
 Brand#14   | LARGE ANODIZED COPPER     |      8 |           68
 Brand#14   | LARGE ANODIZED NICKEL     |      8 |           68
 Brand#14   | LARGE ANODIZED NICKEL     |     12 |           68
 Brand#14   | LARGE ANODIZED NICKEL     |     41 |           68
 Brand#14   | LARGE ANODIZED NICKEL     |     43 |           68
 Brand#14   | LARGE ANODIZED STEEL      |     41 |           68
 Brand#14   | LARGE BRUSHED STEEL       |     12 |           68
 Brand#14   | LARGE BRUSHED STEEL       |     28 |           68
 Brand#14   | LARGE BRUSHED STEEL       |     41 |           68
 Brand#14   | LARGE BRUSHED TIN         |     28 |           68
 Brand#14   | LARGE BURNISHED COPPER    |      8 |           68
 Brand#14   | LARGE BURNISHED NICKEL    |     38 |           68
 Brand#14   | LARGE BURNISHED NICKEL    |     45 |           68
 Brand#14   | LARGE BURNISHED STEEL     |     38 |           68
 Brand#14   | LARGE PLATED COPPER       |     30 |           68
 Brand#14   | LARGE PLATED STEEL        |     28 |           68
 Brand#14   | LARGE PLATED TIN          |     12 |           68
 Brand#14   | LARGE PLATED TIN          |     28 |           68
 Brand#14   | LARGE PLATED TIN          |     30 |           68
 Brand#14   | LARGE POLISHED BRASS      |     30 |           68
 Brand#14   | LARGE POLISHED STEEL      |     30 |           68
 Brand#14   | LARGE POLISHED TIN        |     43 |           68
 Brand#14   | MEDIUM ANODIZED BRASS     |      8 |           68
 Brand#14   | MEDIUM ANODIZED BRASS     |     30 |           68
 Brand#14   | MEDIUM ANODIZED COPPER    |     38 |           68
 Brand#14   | MEDIUM ANODIZED NICKEL    |     43 |           68
 Brand#14   | MEDIUM ANODIZED STEEL     |     30 |           68
 Brand#14   | MEDIUM ANODIZED TIN       |     43 |           68
 Brand#14   | MEDIUM BRUSHED BRASS      |     45 |           68
 Brand#14   | MEDIUM BRUSHED NICKEL     |      8 |           68
 Brand#14   | MEDIUM BRUSHED NICKEL     |     28 |           68
 Brand#14   | MEDIUM BRUSHED NICKEL     |     30 |           68
 Brand#14   | MEDIUM BRUSHED NICKEL     |     41 |           68
 Brand#14   | MEDIUM BRUSHED STEEL      |     30 |           68
 Brand#14   | MEDIUM BRUSHED TIN        |     38 |           68
 Brand#14   | MEDIUM BURNISHED BRASS    |      8 |           68
 Brand#14   | MEDIUM BURNISHED BRASS    |     45 |           68
 Brand#14   | MEDIUM BURNISHED COPPER   |     41 |           68
 Brand#14   | MEDIUM BURNISHED NICKEL   |     12 |           68
 Brand#14   | MEDIUM BURNISHED STEEL    |     45 |           68
 Brand#14   | MEDIUM PLATED BRASS       |     41 |           68
 Brand#14   | MEDIUM PLATED NICKEL      |     41 |           68
 Brand#14   | MEDIUM PLATED TIN         |     41 |           68
 Brand#14   | MEDIUM POLISHED NICKEL    |     28 |           68
 Brand#14   | PROMO ANODIZED BRASS      |     45 |           68
 Brand#14   | PROMO ANODIZED TIN        |     45 |           68
 Brand#14   | PROMO BRUSHED STEEL       |     12 |           68
 Brand#14   | PROMO BURNISHED BRASS     |     12 |           68
 Brand#14   | PROMO BURNISHED BRASS     |     41 |           68
 Brand#14   | PROMO BURNISHED COPPER    |     30 |           68
 Brand#14   | PROMO BURNISHED COPPER    |     43 |           68
 Brand#14   | PROMO BURNISHED TIN       |     30 |           68
 Brand#14   | PROMO PLATED BRASS        |     28 |           68
 Brand#14   | PROMO PLATED BRASS        |     45 |           68
 Brand#14   | PROMO PLATED NICKEL       |      8 |           68
 Brand#14   | PROMO PLATED TIN          |     12 |           68
 Brand#14   | PROMO POLISHED BRASS      |     41 |           68
 Brand#14   | PROMO POLISHED BRASS      |     43 |           68
 Brand#14   | PROMO POLISHED BRASS      |     45 |           68
 Brand#14   | PROMO POLISHED COPPER     |      8 |           68
 Brand#14   | PROMO POLISHED COPPER     |     43 |           68
 Brand#14   | PROMO POLISHED NICKEL     |     12 |           68
 Brand#14   | SMALL ANODIZED BRASS      |     28 |           68
 Brand#14   | SMALL ANODIZED COPPER     |      8 |           68
 Brand#14   | SMALL ANODIZED NICKEL     |     43 |           68
 Brand#14   | SMALL ANODIZED STEEL      |     12 |           68
 Brand#14   | SMALL ANODIZED TIN        |     45 |           68
 Brand#14   | SMALL BRUSHED COPPER      |     12 |           68
 Brand#14   | SMALL BRUSHED NICKEL      |     41 |           68
 Brand#14   | SMALL BRUSHED STEEL       |     30 |           68
 Brand#14   | SMALL BURNISHED BRASS     |     38 |           68
 Brand#14   | SMALL BURNISHED COPPER    |     38 |           68
 Brand#14   | SMALL BURNISHED NICKEL    |      8 |           68
 Brand#14   | SMALL BURNISHED NICKEL    |     30 |           68
 Brand#14   | SMALL BURNISHED TIN       |     12 |           68
 Brand#14   | SMALL BURNISHED TIN       |     45 |           68
 Brand#14   | SMALL PLATED NICKEL       |      8 |           68
 Brand#14   | SMALL PLATED TIN          |     28 |           68
 Brand#14   | SMALL POLISHED BRASS      |     28 |           68
 Brand#14   | SMALL POLISHED BRASS      |     41 |           68
 Brand#14   | SMALL POLISHED COPPER     |     28 |           68
 Brand#14   | SMALL POLISHED NICKEL     |     38 |           68
 Brand#14   | SMALL POLISHED STEEL      |     43 |           68
 Brand#14   | SMALL POLISHED TIN        |     30 |           68
 Brand#14   | SMALL POLISHED TIN        |     43 |           68
 Brand#14   | STANDARD ANODIZED NICKEL  |      8 |           68
 Brand#14   | STANDARD ANODIZED STEEL   |     12 |           68
 Brand#14   | STANDARD BRUSHED BRASS    |     41 |           68
 Brand#14   | STANDARD BRUSHED COPPER   |     30 |           68
 Brand#14   | STANDARD BRUSHED NICKEL   |     12 |           68
 Brand#14   | STANDARD BRUSHED NICKEL   |     28 |           68
 Brand#14   | STANDARD BRUSHED NICKEL   |     38 |           68
 Brand#14   | STANDARD BURNISHED BRASS  |     28 |           68
 Brand#14   | STANDARD BURNISHED NICKEL |     30 |           68
 Brand#14   | STANDARD BURNISHED STEEL  |     30 |           68
 Brand#14   | STANDARD PLATED NICKEL    |     30 |           68
 Brand#14   | STANDARD PLATED NICKEL    |     38 |           68
 Brand#14   | STANDARD PLATED NICKEL    |     41 |           68
 Brand#14   | STANDARD PLATED STEEL     |     30 |           68
 Brand#14   | STANDARD PLATED STEEL     |     43 |           68
 Brand#14   | STANDARD PLATED STEEL     |     45 |           68
 Brand#14   | STANDARD PLATED TIN       |     12 |           68
 Brand#14   | STANDARD PLATED TIN       |     43 |           68
 Brand#15   | ECONOMY ANODIZED STEEL    |      8 |           68
 Brand#15   | ECONOMY ANODIZED STEEL    |     45 |           68
 Brand#15   | ECONOMY BRUSHED NICKEL    |     38 |           68
 Brand#15   | ECONOMY BURNISHED BRASS   |     28 |           68
 Brand#15   | ECONOMY PLATED COPPER     |     30 |           68
 Brand#15   | ECONOMY PLATED COPPER     |     41 |           68
 Brand#15   | ECONOMY PLATED NICKEL     |     41 |           68
 Brand#15   | ECONOMY PLATED NICKEL     |     43 |           68
 Brand#15   | ECONOMY PLATED STEEL      |     12 |           68
 Brand#15   | ECONOMY PLATED STEEL      |     45 |           68
 Brand#15   | ECONOMY PLATED TIN        |     43 |           68
 Brand#15   | ECONOMY POLISHED NICKEL   |     43 |           68
 Brand#15   | ECONOMY POLISHED TIN      |     12 |           68
 Brand#15   | ECONOMY POLISHED TIN      |     30 |           68
 Brand#15   | ECONOMY POLISHED TIN      |     41 |           68
 Brand#15   | LARGE ANODIZED BRASS      |     30 |           68
 Brand#15   | LARGE ANODIZED STEEL      |     45 |           68
 Brand#15   | LARGE BRUSHED BRASS       |     30 |           68
 Brand#15   | LARGE BRUSHED BRASS       |     38 |           68
 Brand#15   | LARGE BRUSHED COPPER      |     43 |           68
 Brand#15   | LARGE BRUSHED NICKEL      |     38 |           68
 Brand#15   | LARGE BURNISHED BRASS     |     45 |           68
 Brand#15   | LARGE BURNISHED COPPER    |     45 |           68
 Brand#15   | LARGE PLATED BRASS        |     38 |           68
 Brand#15   | LARGE PLATED BRASS        |     45 |           68
 Brand#15   | LARGE PLATED NICKEL       |     28 |           68
 Brand#15   | LARGE PLATED NICKEL       |     30 |           68
 Brand#15   | LARGE PLATED NICKEL       |     45 |           68
 Brand#15   | LARGE PLATED TIN          |     38 |           68
 Brand#15   | LARGE POLISHED BRASS      |     45 |           68
 Brand#15   | LARGE POLISHED NICKEL     |      8 |           68
 Brand#15   | LARGE POLISHED NICKEL     |     28 |           68
 Brand#15   | LARGE POLISHED STEEL      |      8 |           68
 Brand#15   | LARGE POLISHED STEEL      |     45 |           68
 Brand#15   | MEDIUM ANODIZED COPPER    |      8 |           68
 Brand#15   | MEDIUM ANODIZED STEEL     |     12 |           68
 Brand#15   | MEDIUM ANODIZED STEEL     |     38 |           68
 Brand#15   | MEDIUM BRUSHED NICKEL     |     41 |           68
 Brand#15   | MEDIUM BRUSHED STEEL      |      8 |           68
 Brand#15   | MEDIUM BRUSHED STEEL      |     28 |           68
 Brand#15   | MEDIUM BURNISHED COPPER   |     45 |           68
 Brand#15   | MEDIUM BURNISHED NICKEL   |     38 |           68
 Brand#15   | MEDIUM PLATED BRASS       |     43 |           68
 Brand#15   | MEDIUM PLATED COPPER      |     28 |           68
 Brand#15   | MEDIUM PLATED COPPER      |     38 |           68
 Brand#15   | MEDIUM PLATED NICKEL      |     12 |           68
 Brand#15   | MEDIUM PLATED NICKEL      |     28 |           68
 Brand#15   | MEDIUM PLATED NICKEL      |     41 |           68
 Brand#15   | MEDIUM PLATED STEEL       |     12 |           68
 Brand#15   | MEDIUM PLATED STEEL       |     45 |           68
 Brand#15   | MEDIUM POLISHED BRASS     |     41 |           68
 Brand#15   | MEDIUM POLISHED NICKEL    |     12 |           68
 Brand#15   | MEDIUM POLISHED STEEL     |     30 |           68
 Brand#15   | MEDIUM POLISHED STEEL     |     41 |           68
 Brand#15   | MEDIUM POLISHED TIN       |     38 |           68
 Brand#15   | PROMO ANODIZED COPPER     |     38 |           68
 Brand#15   | PROMO ANODIZED STEEL      |     30 |           68
 Brand#15   | PROMO ANODIZED TIN        |     12 |           68
 Brand#15   | PROMO BRUSHED BRASS       |     41 |           68
 Brand#15   | PROMO BRUSHED COPPER      |     43 |           68
 Brand#15   | PROMO BRUSHED TIN         |     30 |           68
 Brand#15   | PROMO BURNISHED BRASS     |     45 |           68
 Brand#15   | PROMO BURNISHED COPPER    |     41 |           68
 Brand#15   | PROMO BURNISHED TIN       |     45 |           68
 Brand#15   | PROMO PLATED BRASS        |     45 |           68
 Brand#15   | PROMO PLATED COPPER       |     30 |           68
 Brand#15   | PROMO PLATED STEEL        |     28 |           68
 Brand#15   | PROMO PLATED STEEL        |     38 |           68
 Brand#15   | PROMO PLATED TIN          |     28 |           68
 Brand#15   | PROMO POLISHED BRASS      |     38 |           68
 Brand#15   | PROMO POLISHED BRASS      |     41 |           68
 Brand#15   | PROMO POLISHED NICKEL     |     41 |           68
 Brand#15   | PROMO POLISHED NICKEL     |     43 |           68
 Brand#15   | PROMO POLISHED STEEL      |      8 |           68
 Brand#15   | PROMO POLISHED STEEL      |     45 |           68
 Brand#15   | PROMO POLISHED TIN        |     41 |           68
 Brand#15   | SMALL ANODIZED NICKEL     |     12 |           68
 Brand#15   | SMALL ANODIZED STEEL      |     41 |           68
 Brand#15   | SMALL BRUSHED BRASS       |     38 |           68
 Brand#15   | SMALL BRUSHED NICKEL      |      8 |           68
 Brand#15   | SMALL BRUSHED NICKEL      |     43 |           68
 Brand#15   | SMALL BRUSHED STEEL       |     30 |           68
 Brand#15   | SMALL BRUSHED TIN         |     28 |           68
 Brand#15   | SMALL BURNISHED BRASS     |     12 |           68
 Brand#15   | SMALL BURNISHED COPPER    |     12 |           68
 Brand#15   | SMALL BURNISHED STEEL     |      8 |           68
 Brand#15   | SMALL PLATED COPPER       |     41 |           68
 Brand#15   | SMALL PLATED COPPER       |     45 |           68
 Brand#15   | SMALL PLATED NICKEL       |     28 |           68
 Brand#15   | SMALL PLATED NICKEL       |     38 |           68
 Brand#15   | SMALL POLISHED COPPER     |     43 |           68
 Brand#15   | SMALL POLISHED STEEL      |     12 |           68
 Brand#15   | SMALL POLISHED TIN        |     12 |           68
 Brand#15   | STANDARD ANODIZED BRASS   |     30 |           68
 Brand#15   | STANDARD ANODIZED BRASS   |     45 |           68
 Brand#15   | STANDARD ANODIZED NICKEL  |     28 |           68
 Brand#15   | STANDARD ANODIZED NICKEL  |     41 |           68
 Brand#15   | STANDARD ANODIZED STEEL   |     45 |           68
 Brand#15   | STANDARD ANODIZED TIN     |      8 |           68
 Brand#15   | STANDARD BRUSHED BRASS    |     41 |           68
 Brand#15   | STANDARD BRUSHED TIN      |      8 |           68
 Brand#15   | STANDARD BRUSHED TIN      |     12 |           68
 Brand#15   | STANDARD BURNISHED TIN    |     30 |           68
 Brand#15   | STANDARD PLATED BRASS     |     28 |           68
 Brand#15   | STANDARD PLATED NICKEL    |      8 |           68
 Brand#15   | STANDARD PLATED STEEL     |     45 |           68
 Brand#15   | STANDARD PLATED TIN       |     12 |           68
 Brand#15   | STANDARD PLATED TIN       |     28 |           68
 Brand#21   | ECONOMY ANODIZED BRASS    |     12 |           68
 Brand#21   | ECONOMY ANODIZED TIN      |      8 |           68
 Brand#21   | ECONOMY BRUSHED COPPER    |     41 |           68
 Brand#21   | ECONOMY BRUSHED NICKEL    |     30 |           68
 Brand#21   | ECONOMY BRUSHED STEEL     |     12 |           68
 Brand#21   | ECONOMY BRUSHED STEEL     |     43 |           68
 Brand#21   | ECONOMY BRUSHED STEEL     |     45 |           68
 Brand#21   | ECONOMY BRUSHED TIN       |      8 |           68
 Brand#21   | ECONOMY POLISHED COPPER   |     30 |           68
 Brand#21   | LARGE ANODIZED TIN        |      8 |           68
 Brand#21   | LARGE ANODIZED TIN        |     12 |           68
 Brand#21   | LARGE BRUSHED BRASS       |     12 |           68
 Brand#21   | LARGE BRUSHED STEEL       |     43 |           68
 Brand#21   | LARGE BRUSHED TIN         |      8 |           68
 Brand#21   | LARGE BURNISHED BRASS     |     45 |           68
 Brand#21   | LARGE BURNISHED COPPER    |     30 |           68
 Brand#21   | LARGE BURNISHED COPPER    |     45 |           68
 Brand#21   | LARGE BURNISHED NICKEL    |     12 |           68
 Brand#21   | LARGE BURNISHED STEEL     |     12 |           68
 Brand#21   | LARGE PLATED BRASS        |     41 |           68
 Brand#21   | LARGE PLATED BRASS        |     43 |           68
 Brand#21   | LARGE PLATED BRASS        |     45 |           68
 Brand#21   | LARGE PLATED COPPER       |     28 |           68
 Brand#21   | LARGE PLATED NICKEL       |     12 |           68
 Brand#21   | LARGE PLATED TIN          |     28 |           68
 Brand#21   | LARGE PLATED TIN          |     41 |           68
 Brand#21   | LARGE POLISHED BRASS      |     12 |           68
 Brand#21   | LARGE POLISHED COPPER     |     41 |           68
 Brand#21   | LARGE POLISHED STEEL      |     38 |           68
 Brand#21   | LARGE POLISHED STEEL      |     43 |           68
 Brand#21   | LARGE POLISHED TIN        |     38 |           68
 Brand#21   | MEDIUM ANODIZED STEEL     |      8 |           68
 Brand#21   | MEDIUM ANODIZED STEEL     |     38 |           68
 Brand#21   | MEDIUM BRUSHED BRASS      |     30 |           68
 Brand#21   | MEDIUM BRUSHED STEEL      |     30 |           68
 Brand#21   | MEDIUM BURNISHED COPPER   |     28 |           68
 Brand#21   | MEDIUM BURNISHED COPPER   |     45 |           68
 Brand#21   | MEDIUM PLATED COPPER      |     43 |           68
 Brand#21   | MEDIUM PLATED NICKEL      |     45 |           68
 Brand#21   | MEDIUM PLATED STEEL       |     43 |           68
 Brand#21   | MEDIUM PLATED TIN         |     28 |           68
 Brand#21   | MEDIUM PLATED TIN         |     41 |           68
 Brand#21   | MEDIUM PLATED TIN         |     45 |           68
 Brand#21   | MEDIUM POLISHED BRASS     |     38 |           68
 Brand#21   | MEDIUM POLISHED NICKEL    |     38 |           68
 Brand#21   | MEDIUM POLISHED STEEL     |     30 |           68
 Brand#21   | MEDIUM POLISHED STEEL     |     43 |           68
 Brand#21   | PROMO ANODIZED BRASS      |     38 |           68
 Brand#21   | PROMO ANODIZED COPPER     |      8 |           68
 Brand#21   | PROMO BRUSHED BRASS       |     30 |           68
 Brand#21   | PROMO BRUSHED TIN         |     12 |           68
 Brand#21   | PROMO BURNISHED BRASS     |     38 |           68
 Brand#21   | PROMO BURNISHED BRASS     |     45 |           68
 Brand#21   | PROMO BURNISHED COPPER    |     12 |           68
 Brand#21   | PROMO BURNISHED COPPER    |     38 |           68
 Brand#21   | PROMO BURNISHED NICKEL    |      8 |           68
 Brand#21   | PROMO BURNISHED TIN       |     28 |           68
 Brand#21   | PROMO PLATED COPPER       |      8 |           68
 Brand#21   | PROMO POLISHED BRASS      |     28 |           68
 Brand#21   | PROMO POLISHED NICKEL     |     41 |           68
 Brand#21   | PROMO POLISHED STEEL      |     12 |           68
 Brand#21   | SMALL ANODIZED BRASS      |     28 |           68
 Brand#21   | SMALL ANODIZED COPPER     |     38 |           68
 Brand#21   | SMALL ANODIZED STEEL      |     30 |           68
 Brand#21   | SMALL BRUSHED BRASS       |     43 |           68
 Brand#21   | SMALL BRUSHED NICKEL      |      8 |           68
 Brand#21   | SMALL BRUSHED STEEL       |     41 |           68
 Brand#21   | SMALL BURNISHED COPPER    |     12 |           68
 Brand#21   | SMALL BURNISHED STEEL     |      8 |           68
 Brand#21   | SMALL BURNISHED STEEL     |     28 |           68
 Brand#21   | SMALL BURNISHED TIN       |     41 |           68
 Brand#21   | SMALL PLATED BRASS        |      8 |           68
 Brand#21   | SMALL PLATED STEEL        |      8 |           68
 Brand#21   | SMALL POLISHED COPPER     |     41 |           68
 Brand#21   | SMALL POLISHED COPPER     |     43 |           68
 Brand#21   | SMALL POLISHED NICKEL     |     38 |           68
 Brand#21   | STANDARD ANODIZED BRASS   |     28 |           68
 Brand#21   | STANDARD ANODIZED BRASS   |     45 |           68
 Brand#21   | STANDARD ANODIZED COPPER  |      8 |           68
 Brand#21   | STANDARD ANODIZED COPPER  |     41 |           68
 Brand#21   | STANDARD ANODIZED NICKEL  |     28 |           68
 Brand#21   | STANDARD ANODIZED NICKEL  |     30 |           68
 Brand#21   | STANDARD ANODIZED NICKEL  |     41 |           68
 Brand#21   | STANDARD ANODIZED STEEL   |     12 |           68
 Brand#21   | STANDARD ANODIZED STEEL   |     30 |           68
 Brand#21   | STANDARD ANODIZED STEEL   |     43 |           68
 Brand#21   | STANDARD ANODIZED STEEL   |     45 |           68
 Brand#21   | STANDARD ANODIZED TIN     |     12 |           68
 Brand#21   | STANDARD BRUSHED BRASS    |     41 |           68
 Brand#21   | STANDARD BRUSHED STEEL    |     41 |           68
 Brand#21   | STANDARD BRUSHED TIN      |     38 |           68
 Brand#21   | STANDARD BURNISHED BRASS  |     41 |           68
 Brand#21   | STANDARD BURNISHED COPPER |     38 |           68
 Brand#21   | STANDARD BURNISHED NICKEL |     28 |           68
 Brand#21   | STANDARD BURNISHED TIN    |     12 |           68
 Brand#21   | STANDARD BURNISHED TIN    |     30 |           68
 Brand#21   | STANDARD PLATED TIN       |     45 |           68
 Brand#22   | ECONOMY ANODIZED BRASS    |     30 |           68
 Brand#22   | ECONOMY ANODIZED BRASS    |     43 |           68
 Brand#22   | ECONOMY ANODIZED COPPER   |     28 |           68
 Brand#22   | ECONOMY ANODIZED NICKEL   |     41 |           68
 Brand#22   | ECONOMY ANODIZED TIN      |     41 |           68
 Brand#22   | ECONOMY BRUSHED BRASS     |     12 |           68
 Brand#22   | ECONOMY BRUSHED NICKEL    |     41 |           68
 Brand#22   | ECONOMY BRUSHED STEEL     |      8 |           68
 Brand#22   | ECONOMY BRUSHED STEEL     |     45 |           68
 Brand#22   | ECONOMY BRUSHED TIN       |     38 |           68
 Brand#22   | ECONOMY BURNISHED STEEL   |     38 |           68
 Brand#22   | ECONOMY BURNISHED TIN     |     12 |           68
 Brand#22   | ECONOMY BURNISHED TIN     |     45 |           68
 Brand#22   | ECONOMY PLATED STEEL      |     38 |           68
 Brand#22   | ECONOMY PLATED TIN        |     41 |           68
 Brand#22   | LARGE ANODIZED COPPER     |     43 |           68
 Brand#22   | LARGE ANODIZED NICKEL     |     12 |           68
 Brand#22   | LARGE ANODIZED NICKEL     |     45 |           68
 Brand#22   | LARGE BRUSHED COPPER      |     28 |           68
 Brand#22   | LARGE BRUSHED TIN         |     41 |           68
 Brand#22   | LARGE BURNISHED COPPER    |     41 |           68
 Brand#22   | LARGE BURNISHED NICKEL    |     28 |           68
 Brand#22   | LARGE BURNISHED STEEL     |     41 |           68
 Brand#22   | LARGE BURNISHED TIN       |     12 |           68
 Brand#22   | LARGE BURNISHED TIN       |     41 |           68
 Brand#22   | LARGE PLATED BRASS        |      8 |           68
 Brand#22   | LARGE PLATED BRASS        |     45 |           68
 Brand#22   | LARGE PLATED COPPER       |     30 |           68
 Brand#22   | LARGE PLATED NICKEL       |     38 |           68
 Brand#22   | LARGE PLATED NICKEL       |     45 |           68
 Brand#22   | LARGE PLATED STEEL        |     45 |           68
 Brand#22   | LARGE POLISHED COPPER     |     30 |           68
 Brand#22   | LARGE POLISHED STEEL      |     28 |           68
 Brand#22   | MEDIUM ANODIZED BRASS     |     41 |           68
 Brand#22   | MEDIUM ANODIZED BRASS     |     43 |           68
 Brand#22   | MEDIUM ANODIZED NICKEL    |     45 |           68
 Brand#22   | MEDIUM BRUSHED TIN        |      8 |           68
 Brand#22   | MEDIUM BURNISHED STEEL    |     12 |           68
 Brand#22   | MEDIUM BURNISHED TIN      |     12 |           68
 Brand#22   | MEDIUM BURNISHED TIN      |     30 |           68
 Brand#22   | MEDIUM PLATED STEEL       |     41 |           68
 Brand#22   | MEDIUM POLISHED BRASS     |     12 |           68
 Brand#22   | MEDIUM POLISHED COPPER    |     12 |           68
 Brand#22   | MEDIUM POLISHED TIN       |     12 |           68
 Brand#22   | PROMO ANODIZED COPPER     |     12 |           68
 Brand#22   | PROMO ANODIZED TIN        |     38 |           68
 Brand#22   | PROMO BRUSHED STEEL       |     38 |           68
 Brand#22   | PROMO BRUSHED TIN         |     38 |           68
 Brand#22   | PROMO BURNISHED COPPER    |     30 |           68
 Brand#22   | PROMO PLATED NICKEL       |     41 |           68
 Brand#22   | PROMO PLATED STEEL        |      8 |           68
 Brand#22   | PROMO POLISHED BRASS      |     41 |           68
 Brand#22   | PROMO POLISHED COPPER     |     41 |           68
 Brand#22   | SMALL ANODIZED BRASS      |     12 |           68
 Brand#22   | SMALL ANODIZED COPPER     |     41 |           68
 Brand#22   | SMALL BRUSHED COPPER      |     28 |           68
 Brand#22   | SMALL BRUSHED COPPER      |     41 |           68
 Brand#22   | SMALL BRUSHED TIN         |     30 |           68
 Brand#22   | SMALL BRUSHED TIN         |     41 |           68
 Brand#22   | SMALL BURNISHED COPPER    |     28 |           68
 Brand#22   | SMALL BURNISHED NICKEL    |     12 |           68
 Brand#22   | SMALL BURNISHED NICKEL    |     38 |           68
 Brand#22   | SMALL BURNISHED TIN       |      8 |           68
 Brand#22   | SMALL PLATED BRASS        |     41 |           68
 Brand#22   | SMALL PLATED COPPER       |     38 |           68
 Brand#22   | SMALL PLATED COPPER       |     45 |           68
 Brand#22   | SMALL PLATED NICKEL       |      8 |           68
 Brand#22   | SMALL PLATED NICKEL       |     28 |           68
 Brand#22   | SMALL PLATED NICKEL       |     38 |           68
 Brand#22   | SMALL PLATED TIN          |     28 |           68
 Brand#22   | SMALL POLISHED NICKEL     |      8 |           68
 Brand#22   | SMALL POLISHED NICKEL     |     28 |           68
 Brand#22   | SMALL POLISHED STEEL      |      8 |           68
