  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#52   | MEDIUM PLATED BRASS       |     31 |            8
 Brand#52   | MEDIUM PLATED BRASS       |     39 |            8
 Brand#52   | MEDIUM PLATED COPPER      |     19 |            8
 Brand#52   | MEDIUM PLATED NICKEL      |     28 |            8
 Brand#52   | MEDIUM PLATED NICKEL      |     39 |            8
 Brand#52   | MEDIUM PLATED TIN         |     17 |            8
 Brand#52   | MEDIUM PLATED TIN         |     50 |            8
 Brand#52   | MEDIUM POLISHED BRASS     |     28 |            8
 Brand#52   | MEDIUM POLISHED BRASS     |     45 |            8
 Brand#52   | MEDIUM POLISHED COPPER    |     28 |            8
 Brand#52   | MEDIUM POLISHED COPPER    |     31 |            8
 Brand#52   | MEDIUM POLISHED NICKEL    |     17 |            8
 Brand#52   | MEDIUM POLISHED NICKEL    |     31 |            8
 Brand#52   | MEDIUM POLISHED STEEL     |      1 |            8
 Brand#52   | MEDIUM POLISHED STEEL     |     19 |            8
 Brand#52   | MEDIUM POLISHED TIN       |      1 |            8
 Brand#52   | PROMO ANODIZED BRASS      |     17 |            8
 Brand#52   | PROMO ANODIZED COPPER     |     19 |            8
 Brand#52   | PROMO ANODIZED COPPER     |     31 |            8
 Brand#52   | PROMO ANODIZED COPPER     |     39 |            8
 Brand#52   | PROMO ANODIZED TIN        |     50 |            8
 Brand#52   | PROMO BRUSHED BRASS       |      1 |            8
 Brand#52   | PROMO BRUSHED BRASS       |     28 |            8
 Brand#52   | PROMO BRUSHED BRASS       |     45 |            8
 Brand#52   | PROMO BRUSHED COPPER      |     45 |            8
 Brand#52   | PROMO BRUSHED NICKEL      |      1 |            8
 Brand#52   | PROMO BRUSHED NICKEL      |     45 |            8
 Brand#52   | PROMO BRUSHED TIN         |     28 |            8
 Brand#52   | PROMO BRUSHED TIN         |     39 |            8
 Brand#52   | PROMO BURNISHED BRASS     |     39 |            8
 Brand#52   | PROMO BURNISHED COPPER    |     45 |            8
 Brand#52   | PROMO BURNISHED NICKEL    |     28 |            8
 Brand#52   | PROMO BURNISHED STEEL     |      1 |            8
 Brand#52   | PROMO BURNISHED STEEL     |     28 |            8
 Brand#52   | PROMO BURNISHED TIN       |     28 |            8
 Brand#52   | PROMO PLATED BRASS        |     45 |            8
 Brand#52   | PROMO PLATED COPPER       |     39 |            8
 Brand#52   | PROMO PLATED COPPER       |     45 |            8
 Brand#52   | PROMO PLATED NICKEL       |     19 |            8
 Brand#52   | PROMO PLATED NICKEL       |     28 |            8
 Brand#52   | PROMO PLATED NICKEL       |     45 |            8
 Brand#52   | PROMO PLATED NICKEL       |     50 |            8
 Brand#52   | PROMO PLATED STEEL        |     39 |            8
 Brand#52   | PROMO PLATED TIN          |     28 |            8
 Brand#52   | PROMO PLATED TIN          |     31 |            8
 Brand#52   | PROMO POLISHED BRASS      |     28 |            8
 Brand#52   | PROMO POLISHED BRASS      |     39 |            8
 Brand#52   | PROMO POLISHED COPPER     |      1 |            8
 Brand#52   | PROMO POLISHED NICKEL     |     31 |            8
 Brand#52   | PROMO POLISHED STEEL      |     28 |            8
 Brand#52   | PROMO POLISHED STEEL      |     39 |            8
 Brand#52   | PROMO POLISHED STEEL      |     45 |            8
 Brand#52   | PROMO POLISHED STEEL      |     50 |            8
 Brand#52   | PROMO POLISHED TIN        |      1 |            8
 Brand#52   | PROMO POLISHED TIN        |     19 |            8
 Brand#52   | PROMO POLISHED TIN        |     31 |            8
 Brand#52   | PROMO POLISHED TIN        |     45 |            8
 Brand#52   | SMALL ANODIZED BRASS      |     28 |            8
 Brand#52   | SMALL ANODIZED BRASS      |     31 |            8
 Brand#52   | SMALL ANODIZED COPPER     |     28 |            8
 Brand#52   | SMALL ANODIZED NICKEL     |     31 |            8
 Brand#52   | SMALL ANODIZED NICKEL     |     45 |            8
 Brand#52   | SMALL ANODIZED STEEL      |     17 |            8
 Brand#52   | SMALL ANODIZED TIN        |      1 |            8
 Brand#52   | SMALL ANODIZED TIN        |     19 |            8
 Brand#52   | SMALL BRUSHED BRASS       |     17 |            8
 Brand#52   | SMALL BRUSHED BRASS       |     39 |            8
 Brand#52   | SMALL BRUSHED COPPER      |     39 |            8
 Brand#52   | SMALL BRUSHED COPPER      |     50 |            8
 Brand#52   | SMALL BRUSHED NICKEL      |     19 |            8
 Brand#52   | SMALL BRUSHED STEEL       |     17 |            8
 Brand#52   | SMALL BRUSHED STEEL       |     28 |            8
 Brand#52   | SMALL BRUSHED TIN         |     17 |            8
 Brand#52   | SMALL BRUSHED TIN         |     19 |            8
 Brand#52   | SMALL BRUSHED TIN         |     28 |            8
 Brand#52   | SMALL BRUSHED TIN         |     45 |            8
 Brand#52   | SMALL BURNISHED BRASS     |     17 |            8
 Brand#52   | SMALL BURNISHED BRASS     |     39 |            8
 Brand#52   | SMALL BURNISHED BRASS     |     45 |            8
 Brand#52   | SMALL BURNISHED COPPER    |     45 |            8
 Brand#52   | SMALL BURNISHED STEEL     |     28 |            8
 Brand#52   | SMALL PLATED BRASS        |     17 |            8
 Brand#52   | SMALL PLATED BRASS        |     31 |            8
 Brand#52   | SMALL PLATED BRASS        |     39 |            8
 Brand#52   | SMALL PLATED BRASS        |     45 |            8
 Brand#52   | SMALL PLATED COPPER       |     31 |            8
 Brand#52   | SMALL PLATED NICKEL       |     17 |            8
 Brand#52   | SMALL PLATED NICKEL       |     39 |            8
 Brand#52   | SMALL PLATED STEEL        |     28 |            8
 Brand#52   | SMALL PLATED STEEL        |     50 |            8
 Brand#52   | SMALL PLATED TIN          |      1 |            8
 Brand#52   | SMALL PLATED TIN          |     17 |            8
 Brand#52   | SMALL PLATED TIN          |     39 |            8
 Brand#52   | SMALL PLATED TIN          |     50 |            8
 Brand#52   | SMALL POLISHED BRASS      |     39 |            8
 Brand#52   | SMALL POLISHED COPPER     |     28 |            8
 Brand#52   | SMALL POLISHED COPPER     |     45 |            8
 Brand#52   | SMALL POLISHED COPPER     |     50 |            8
 Brand#52   | SMALL POLISHED NICKEL     |      1 |            8
 Brand#52   | SMALL POLISHED NICKEL     |     39 |            8
 Brand#52   | SMALL POLISHED STEEL      |     39 |            8
 Brand#52   | SMALL POLISHED TIN        |     31 |            8
 Brand#52   | SMALL POLISHED TIN        |     50 |            8
 Brand#52   | STANDARD ANODIZED BRASS   |      1 |            8
 Brand#52   | STANDARD ANODIZED COPPER  |     17 |            8
 Brand#52   | STANDARD ANODIZED COPPER  |     19 |            8
 Brand#52   | STANDARD ANODIZED COPPER  |     45 |            8
 Brand#52   | STANDARD ANODIZED NICKEL  |     17 |            8
 Brand#52   | STANDARD ANODIZED STEEL   |      1 |            8
 Brand#52   | STANDARD ANODIZED TIN     |      1 |            8
 Brand#52   | STANDARD BRUSHED BRASS    |     28 |            8
 Brand#52   | STANDARD BRUSHED COPPER   |     31 |            8
 Brand#52   | STANDARD BRUSHED COPPER   |     45 |            8
 Brand#52   | STANDARD BRUSHED COPPER   |     50 |            8
 Brand#52   | STANDARD BRUSHED NICKEL   |     17 |            8
 Brand#52   | STANDARD BRUSHED TIN      |     28 |            8
 Brand#52   | STANDARD BURNISHED BRASS  |     17 |            8
 Brand#52   | STANDARD BURNISHED BRASS  |     28 |            8
 Brand#52   | STANDARD BURNISHED COPPER |     19 |            8
 Brand#52   | STANDARD BURNISHED COPPER |     28 |            8
 Brand#52   | STANDARD BURNISHED NICKEL |      1 |            8
 Brand#52   | STANDARD BURNISHED TIN    |     17 |            8
 Brand#52   | STANDARD BURNISHED TIN    |     19 |            8
 Brand#52   | STANDARD BURNISHED TIN    |     31 |            8
 Brand#52   | STANDARD BURNISHED TIN    |     39 |            8
 Brand#52   | STANDARD PLATED BRASS     |     17 |            8
 Brand#52   | STANDARD PLATED BRASS     |     39 |            8
 Brand#52   | STANDARD PLATED COPPER    |      1 |            8
 Brand#52   | STANDARD PLATED COPPER    |     50 |            8
 Brand#52   | STANDARD PLATED NICKEL    |     17 |            8
 Brand#52   | STANDARD PLATED STEEL     |     17 |            8
 Brand#52   | STANDARD PLATED TIN       |     31 |            8
 Brand#52   | STANDARD POLISHED NICKEL  |     39 |            8
 Brand#52   | STANDARD POLISHED NICKEL  |     45 |            8
 Brand#52   | STANDARD POLISHED STEEL   |     17 |            8
 Brand#52   | STANDARD POLISHED STEEL   |     28 |            8
 Brand#52   | STANDARD POLISHED STEEL   |     45 |            8
 Brand#52   | STANDARD POLISHED TIN     |     19 |            8
 Brand#53   | ECONOMY ANODIZED BRASS    |     39 |            8
 Brand#53   | ECONOMY ANODIZED BRASS    |     45 |            8
 Brand#53   | ECONOMY ANODIZED BRASS    |     50 |            8
 Brand#53   | ECONOMY ANODIZED COPPER   |     28 |            8
 Brand#53   | ECONOMY ANODIZED COPPER   |     45 |            8
 Brand#53   | ECONOMY ANODIZED COPPER   |     50 |            8
 Brand#53   | ECONOMY ANODIZED NICKEL   |     19 |            8
 Brand#53   | ECONOMY ANODIZED NICKEL   |     50 |            8
 Brand#53   | ECONOMY ANODIZED STEEL    |     28 |            8
 Brand#53   | ECONOMY ANODIZED STEEL    |     39 |            8
 Brand#53   | ECONOMY ANODIZED STEEL    |     45 |            8
 Brand#53   | ECONOMY ANODIZED TIN      |      1 |            8
 Brand#53   | ECONOMY BRUSHED BRASS     |     28 |            8
 Brand#53   | ECONOMY BRUSHED STEEL     |     31 |            8
 Brand#53   | ECONOMY BURNISHED BRASS   |     31 |            8
 Brand#53   | ECONOMY BURNISHED BRASS   |     45 |            8
 Brand#53   | ECONOMY BURNISHED COPPER  |     19 |            8
 Brand#53   | ECONOMY BURNISHED NICKEL  |     31 |            8
 Brand#53   | ECONOMY BURNISHED NICKEL  |     45 |            8
 Brand#53   | ECONOMY BURNISHED STEEL   |     17 |            8
 Brand#53   | ECONOMY BURNISHED STEEL   |     19 |            8
 Brand#53   | ECONOMY BURNISHED STEEL   |     31 |            8
 Brand#53   | ECONOMY BURNISHED STEEL   |     50 |            8
 Brand#53   | ECONOMY BURNISHED TIN     |     50 |            8
 Brand#53   | ECONOMY POLISHED COPPER   |     17 |            8
 Brand#53   | ECONOMY POLISHED COPPER   |     19 |            8
 Brand#53   | LARGE ANODIZED BRASS      |     17 |            8
 Brand#53   | LARGE ANODIZED BRASS      |     19 |            8
 Brand#53   | LARGE ANODIZED BRASS      |     45 |            8
 Brand#53   | LARGE ANODIZED COPPER     |     28 |            8
 Brand#53   | LARGE ANODIZED COPPER     |     50 |            8
 Brand#53   | LARGE ANODIZED NICKEL     |     17 |            8
 Brand#53   | LARGE ANODIZED STEEL      |     45 |            8
 Brand#53   | LARGE ANODIZED TIN        |     45 |            8
 Brand#53   | LARGE BRUSHED BRASS       |      1 |            8
 Brand#53   | LARGE BRUSHED COPPER      |      1 |            8
 Brand#53   | LARGE BRUSHED COPPER      |     19 |            8
 Brand#53   | LARGE BRUSHED COPPER      |     45 |            8
 Brand#53   | LARGE BRUSHED NICKEL      |     28 |            8
 Brand#53   | LARGE BRUSHED NICKEL      |     39 |            8
 Brand#53   | LARGE BRUSHED STEEL       |     45 |            8
 Brand#53   | LARGE BRUSHED TIN         |     31 |            8
 Brand#53   | LARGE BRUSHED TIN         |     39 |            8
 Brand#53   | LARGE BRUSHED TIN         |     50 |            8
 Brand#53   | LARGE BURNISHED BRASS     |      1 |            8
 Brand#53   | LARGE BURNISHED BRASS     |     17 |            8
 Brand#53   | LARGE BURNISHED COPPER    |     17 |            8
 Brand#53   | LARGE BURNISHED COPPER    |     31 |            8
 Brand#53   | LARGE BURNISHED STEEL     |     19 |            8
 Brand#53   | LARGE BURNISHED STEEL     |     39 |            8
 Brand#53   | LARGE BURNISHED STEEL     |     45 |            8
 Brand#53   | LARGE BURNISHED TIN       |      1 |            8
 Brand#53   | LARGE BURNISHED TIN       |     31 |            8
 Brand#53   | LARGE PLATED BRASS        |     31 |            8
 Brand#53   | LARGE PLATED NICKEL       |     39 |            8
 Brand#53   | LARGE PLATED STEEL        |     39 |            8
 Brand#53   | LARGE PLATED STEEL        |     45 |            8
 Brand#53   | LARGE PLATED TIN          |     17 |            8
 Brand#53   | LARGE PLATED TIN          |     28 |            8
 Brand#53   | LARGE PLATED TIN          |     50 |            8
 Brand#53   | LARGE POLISHED BRASS      |      1 |            8
 Brand#53   | LARGE POLISHED STEEL      |     17 |            8
 Brand#53   | LARGE POLISHED STEEL      |     39 |            8
 Brand#53   | LARGE POLISHED TIN        |      1 |            8
 Brand#53   | LARGE POLISHED TIN        |     28 |            8
 Brand#53   | LARGE POLISHED TIN        |     39 |            8
 Brand#53   | MEDIUM ANODIZED BRASS     |     28 |            8
 Brand#53   | MEDIUM ANODIZED BRASS     |     50 |            8
 Brand#53   | MEDIUM ANODIZED COPPER    |     17 |            8
 Brand#53   | MEDIUM ANODIZED COPPER    |     45 |            8
 Brand#53   | MEDIUM BRUSHED BRASS      |      1 |            8
 Brand#53   | MEDIUM BRUSHED BRASS      |     31 |            8
 Brand#53   | MEDIUM BRUSHED COPPER     |     50 |            8
 Brand#53   | MEDIUM BRUSHED NICKEL     |      1 |            8
 Brand#53   | MEDIUM BRUSHED STEEL      |     45 |            8
 Brand#53   | MEDIUM BRUSHED STEEL      |     50 |            8
 Brand#53   | MEDIUM BRUSHED TIN        |     17 |            8
 Brand#53   | MEDIUM BRUSHED TIN        |     31 |            8
 Brand#53   | MEDIUM BURNISHED BRASS    |      1 |            8
 Brand#53   | MEDIUM BURNISHED BRASS    |     39 |            8
 Brand#53   | MEDIUM BURNISHED COPPER   |     31 |            8
 Brand#53   | MEDIUM BURNISHED COPPER   |     45 |            8
 Brand#53   | MEDIUM BURNISHED NICKEL   |     19 |            8
 Brand#53   | MEDIUM BURNISHED NICKEL   |     31 |            8
 Brand#53   | MEDIUM BURNISHED NICKEL   |     39 |            8
 Brand#53   | MEDIUM BURNISHED TIN      |     50 |            8
 Brand#53   | MEDIUM PLATED BRASS       |     17 |            8
 Brand#53   | MEDIUM PLATED BRASS       |     19 |            8
 Brand#53   | MEDIUM PLATED BRASS       |     39 |            8
 Brand#53   | MEDIUM PLATED COPPER      |     28 |            8
 Brand#53   | MEDIUM PLATED COPPER      |     31 |            8
 Brand#53   | MEDIUM PLATED COPPER      |     50 |            8
 Brand#53   | MEDIUM PLATED NICKEL      |     45 |            8
 Brand#53   | MEDIUM PLATED STEEL       |      1 |            8
 Brand#53   | MEDIUM PLATED STEEL       |     19 |            8
 Brand#53   | MEDIUM PLATED STEEL       |     45 |            8
 Brand#53   | MEDIUM POLISHED BRASS     |     17 |            8
 Brand#53   | MEDIUM POLISHED BRASS     |     45 |            8
 Brand#53   | MEDIUM POLISHED COPPER    |     19 |            8
 Brand#53   | MEDIUM POLISHED NICKEL    |     39 |            8
 Brand#53   | MEDIUM POLISHED STEEL     |     19 |            8
 Brand#53   | MEDIUM POLISHED STEEL     |     39 |            8
 Brand#53   | MEDIUM POLISHED TIN       |      1 |            8
 Brand#53   | PROMO ANODIZED BRASS      |     19 |            8
 Brand#53   | PROMO ANODIZED COPPER     |     28 |            8
 Brand#53   | PROMO ANODIZED COPPER     |     31 |            8
 Brand#53   | PROMO ANODIZED STEEL      |     17 |            8
 Brand#53   | PROMO ANODIZED TIN        |     19 |            8
 Brand#53   | PROMO ANODIZED TIN        |     31 |            8
 Brand#53   | PROMO BRUSHED BRASS       |     39 |            8
 Brand#53   | PROMO BRUSHED BRASS       |     45 |            8
 Brand#53   | PROMO BRUSHED BRASS       |     50 |            8
 Brand#53   | PROMO BRUSHED COPPER      |     39 |            8
 Brand#53   | PROMO BRUSHED STEEL       |     28 |            8
 Brand#53   | PROMO BRUSHED STEEL       |     39 |            8
 Brand#53   | PROMO BRUSHED TIN         |     17 |            8
 Brand#53   | PROMO BURNISHED BRASS     |     28 |            8
 Brand#53   | PROMO BURNISHED BRASS     |     50 |            8
 Brand#53   | PROMO BURNISHED STEEL     |      1 |            8
 Brand#53   | PROMO BURNISHED TIN       |      1 |            8
 Brand#53   | PROMO BURNISHED TIN       |     17 |            8
 Brand#53   | PROMO BURNISHED TIN       |     19 |            8
 Brand#53   | PROMO BURNISHED TIN       |     31 |            8
 Brand#53   | PROMO BURNISHED TIN       |     45 |            8
 Brand#53   | PROMO PLATED BRASS        |     45 |            8
 Brand#53   | PROMO PLATED COPPER       |     45 |            8
 Brand#53   | PROMO PLATED NICKEL       |      1 |            8
 Brand#53   | PROMO PLATED STEEL        |     19 |            8
 Brand#53   | PROMO PLATED TIN          |     45 |            8
 Brand#53   | PROMO POLISHED BRASS      |     19 |            8
 Brand#53   | PROMO POLISHED BRASS      |     39 |            8
 Brand#53   | PROMO POLISHED NICKEL     |     17 |            8
 Brand#53   | PROMO POLISHED NICKEL     |     19 |            8
 Brand#53   | PROMO POLISHED NICKEL     |     45 |            8
 Brand#53   | PROMO POLISHED NICKEL     |     50 |            8
 Brand#53   | PROMO POLISHED STEEL      |     50 |            8
 Brand#53   | PROMO POLISHED TIN        |     39 |            8
 Brand#53   | PROMO POLISHED TIN        |     45 |            8
 Brand#53   | PROMO POLISHED TIN        |     50 |            8
 Brand#53   | SMALL ANODIZED BRASS      |     17 |            8
 Brand#53   | SMALL ANODIZED BRASS      |     31 |            8
 Brand#53   | SMALL ANODIZED BRASS      |     45 |            8
 Brand#53   | SMALL ANODIZED COPPER     |      1 |            8
 Brand#53   | SMALL ANODIZED COPPER     |     19 |            8
 Brand#53   | SMALL ANODIZED NICKEL     |     19 |            8
 Brand#53   | SMALL ANODIZED NICKEL     |     31 |            8
 Brand#53   | SMALL ANODIZED NICKEL     |     39 |            8
 Brand#53   | SMALL ANODIZED STEEL      |     17 |            8
 Brand#53   | SMALL ANODIZED STEEL      |     39 |            8
 Brand#53   | SMALL ANODIZED STEEL      |     45 |            8
 Brand#53   | SMALL ANODIZED STEEL      |     50 |            8
 Brand#53   | SMALL BRUSHED BRASS       |     28 |            8
 Brand#53   | SMALL BRUSHED COPPER      |     31 |            8
 Brand#53   | SMALL BRUSHED COPPER      |     39 |            8
 Brand#53   | SMALL BRUSHED NICKEL      |     39 |            8
 Brand#53   | SMALL BRUSHED STEEL       |     17 |            8
 Brand#53   | SMALL BRUSHED STEEL       |     45 |            8
 Brand#53   | SMALL BRUSHED TIN         |      1 |            8
 Brand#53   | SMALL BRUSHED TIN         |     17 |            8
 Brand#53   | SMALL BRUSHED TIN         |     19 |            8
 Brand#53   | SMALL BRUSHED TIN         |     31 |            8
 Brand#53   | SMALL BRUSHED TIN         |     45 |            8
 Brand#53   | SMALL BURNISHED BRASS     |     45 |            8
 Brand#53   | SMALL BURNISHED COPPER    |     19 |            8
 Brand#53   | SMALL BURNISHED COPPER    |     45 |            8
 Brand#53   | SMALL BURNISHED TIN       |      1 |            8
 Brand#53   | SMALL PLATED BRASS        |     28 |            8
 Brand#53   | SMALL PLATED COPPER       |      1 |            8
 Brand#53   | SMALL PLATED COPPER       |     28 |            8
 Brand#53   | SMALL PLATED COPPER       |     50 |            8
 Brand#53   | SMALL PLATED NICKEL       |     31 |            8
 Brand#53   | SMALL PLATED STEEL        |     19 |            8
 Brand#53   | SMALL PLATED STEEL        |     31 |            8
 Brand#53   | SMALL PLATED TIN          |      1 |            8
 Brand#53   | SMALL PLATED TIN          |     28 |            8
 Brand#53   | SMALL POLISHED BRASS      |      1 |            8
 Brand#53   | SMALL POLISHED BRASS      |     31 |            8
 Brand#53   | SMALL POLISHED NICKEL     |     19 |            8
 Brand#53   | SMALL POLISHED STEEL      |     17 |            8
 Brand#53   | SMALL POLISHED TIN        |     31 |            8
 Brand#53   | STANDARD ANODIZED BRASS   |     31 |            8
 Brand#53   | STANDARD ANODIZED BRASS   |     45 |            8
 Brand#53   | STANDARD ANODIZED COPPER  |      1 |            8
 Brand#53   | STANDARD ANODIZED NICKEL  |     19 |            8
 Brand#53   | STANDARD ANODIZED NICKEL  |     39 |            8
 Brand#53   | STANDARD ANODIZED STEEL   |     19 |            8
 Brand#53   | STANDARD ANODIZED STEEL   |     45 |            8
 Brand#53   | STANDARD BRUSHED BRASS    |     19 |            8
 Brand#53   | STANDARD BRUSHED BRASS    |     31 |            8
 Brand#53   | STANDARD BRUSHED COPPER   |     31 |            8
 Brand#53   | STANDARD BRUSHED COPPER   |     39 |            8
 Brand#53   | STANDARD BRUSHED NICKEL   |     31 |            8
 Brand#53   | STANDARD BRUSHED NICKEL   |     45 |            8
 Brand#53   | STANDARD BRUSHED STEEL    |     28 |            8
 Brand#53   | STANDARD BRUSHED STEEL    |     31 |            8
 Brand#53   | STANDARD BRUSHED TIN      |     28 |            8
 Brand#53   | STANDARD BURNISHED BRASS  |     17 |            8
 Brand#53   | STANDARD BURNISHED BRASS  |     19 |            8
 Brand#53   | STANDARD BURNISHED BRASS  |     50 |            8
 Brand#53   | STANDARD BURNISHED COPPER |     39 |            8
 Brand#53   | STANDARD BURNISHED COPPER |     45 |            8
 Brand#53   | STANDARD BURNISHED NICKEL |     28 |            8
 Brand#53   | STANDARD BURNISHED STEEL  |     19 |            8
 Brand#53   | STANDARD BURNISHED TIN    |     19 |            8
 Brand#53   | STANDARD PLATED BRASS     |     19 |            8
 Brand#53   | STANDARD PLATED COPPER    |     39 |            8
 Brand#53   | STANDARD PLATED STEEL     |     17 |            8
 Brand#53   | STANDARD PLATED STEEL     |     39 |            8
 Brand#53   | STANDARD PLATED STEEL     |     45 |            8
 Brand#53   | STANDARD PLATED TIN       |     17 |            8
 Brand#53   | STANDARD PLATED TIN       |     19 |            8
 Brand#53   | STANDARD PLATED TIN       |     39 |            8
 Brand#53   | STANDARD POLISHED BRASS   |      1 |            8
 Brand#53   | STANDARD POLISHED BRASS   |     39 |            8
 Brand#53   | STANDARD POLISHED COPPER  |      1 |            8
 Brand#53   | STANDARD POLISHED COPPER  |     28 |            8
 Brand#53   | STANDARD POLISHED NICKEL  |      1 |            8
 Brand#53   | STANDARD POLISHED NICKEL  |     17 |            8
 Brand#53   | STANDARD POLISHED STEEL   |     31 |            8
 Brand#53   | STANDARD POLISHED STEEL   |     39 |            8
 Brand#54   | ECONOMY ANODIZED COPPER   |     50 |            8
 Brand#54   | ECONOMY ANODIZED NICKEL   |      1 |            8
 Brand#54   | ECONOMY ANODIZED STEEL    |     19 |            8
 Brand#54   | ECONOMY ANODIZED TIN      |     39 |            8
 Brand#54   | ECONOMY ANODIZED TIN      |     45 |            8
 Brand#54   | ECONOMY BRUSHED BRASS     |      1 |            8
 Brand#54   | ECONOMY BRUSHED BRASS     |     17 |            8
 Brand#54   | ECONOMY BRUSHED BRASS     |     19 |            8
 Brand#54   | ECONOMY BRUSHED BRASS     |     31 |            8
 Brand#54   | ECONOMY BRUSHED BRASS     |     50 |            8
 Brand#54   | ECONOMY BRUSHED COPPER    |     45 |            8
 Brand#54   | ECONOMY BRUSHED TIN       |     17 |            8
 Brand#54   | ECONOMY BRUSHED TIN       |     39 |            8
 Brand#54   | ECONOMY BURNISHED BRASS   |     39 |            8
 Brand#54   | ECONOMY BURNISHED COPPER  |     31 |            8
 Brand#54   | ECONOMY BURNISHED NICKEL  |     31 |            8
 Brand#54   | ECONOMY BURNISHED STEEL   |     50 |            8
 Brand#54   | ECONOMY BURNISHED TIN     |     50 |            8
 Brand#54   | ECONOMY POLISHED BRASS    |     28 |            8
 Brand#54   | ECONOMY POLISHED COPPER   |      1 |            8
 Brand#54   | ECONOMY POLISHED COPPER   |     19 |            8
 Brand#54   | ECONOMY POLISHED COPPER   |     45 |            8
 Brand#54   | ECONOMY POLISHED NICKEL   |     28 |            8
 Brand#54   | ECONOMY POLISHED STEEL    |      1 |            8
 Brand#54   | ECONOMY POLISHED STEEL    |     19 |            8
 Brand#54   | LARGE ANODIZED BRASS      |      1 |            8
 Brand#54   | LARGE ANODIZED BRASS      |     17 |            8
 Brand#54   | LARGE ANODIZED COPPER     |     45 |            8
 Brand#54   | LARGE ANODIZED NICKEL     |      1 |            8
 Brand#54   | LARGE ANODIZED STEEL      |     28 |            8
 Brand#54   | LARGE ANODIZED TIN        |     28 |            8
 Brand#54   | LARGE ANODIZED TIN        |     31 |            8
 Brand#54   | LARGE ANODIZED TIN        |     39 |            8
 Brand#54   | LARGE BRUSHED BRASS       |     17 |            8
 Brand#54   | LARGE BRUSHED BRASS       |     28 |            8
 Brand#54   | LARGE BRUSHED BRASS       |     39 |            8
 Brand#54   | LARGE BRUSHED BRASS       |     45 |            8
 Brand#54   | LARGE BRUSHED COPPER      |     28 |            8
 Brand#54   | LARGE BRUSHED COPPER      |     45 |            8
 Brand#54   | LARGE BRUSHED NICKEL      |     28 |            8
 Brand#54   | LARGE BRUSHED NICKEL      |     31 |            8
 Brand#54   | LARGE BRUSHED STEEL       |     50 |            8
 Brand#54   | LARGE BRUSHED TIN         |     28 |            8
 Brand#54   | LARGE BURNISHED BRASS     |     17 |            8
 Brand#54   | LARGE BURNISHED COPPER    |     28 |            8
 Brand#54   | LARGE BURNISHED COPPER    |     31 |            8
 Brand#54   | LARGE PLATED BRASS        |     45 |            8
 Brand#54   | LARGE PLATED STEEL        |     19 |            8
 Brand#54   | LARGE PLATED STEEL        |     50 |            8
 Brand#54   | LARGE PLATED TIN          |     28 |            8
 Brand#54   | LARGE PLATED TIN          |     39 |            8
 Brand#54   | LARGE POLISHED COPPER     |     39 |            8
 Brand#54   | LARGE POLISHED COPPER     |     45 |            8
 Brand#54   | LARGE POLISHED NICKEL     |      1 |            8
 Brand#54   | LARGE POLISHED STEEL      |     17 |            8
 Brand#54   | LARGE POLISHED STEEL      |     19 |            8
 Brand#54   | LARGE POLISHED STEEL      |     39 |            8
 Brand#54   | LARGE POLISHED TIN        |     17 |            8
 Brand#54   | MEDIUM ANODIZED BRASS     |     17 |            8
 Brand#54   | MEDIUM ANODIZED COPPER    |     28 |            8
 Brand#54   | MEDIUM ANODIZED NICKEL    |     19 |            8
 Brand#54   | MEDIUM ANODIZED NICKEL    |     28 |            8
 Brand#54   | MEDIUM ANODIZED STEEL     |     31 |            8
 Brand#54   | MEDIUM ANODIZED TIN       |     50 |            8
 Brand#54   | MEDIUM BRUSHED BRASS      |     19 |            8
 Brand#54   | MEDIUM BRUSHED BRASS      |     28 |            8
 Brand#54   | MEDIUM BRUSHED BRASS      |     45 |            8
 Brand#54   | MEDIUM BRUSHED COPPER     |      1 |            8
 Brand#54   | MEDIUM BRUSHED COPPER     |     19 |            8
 Brand#54   | MEDIUM BRUSHED NICKEL     |     28 |            8
 Brand#54   | MEDIUM BRUSHED STEEL      |      1 |            8
 Brand#54   | MEDIUM BRUSHED STEEL      |     39 |            8
 Brand#54   | MEDIUM BRUSHED STEEL      |     45 |            8
 Brand#54   | MEDIUM BRUSHED TIN        |      1 |            8
 Brand#54   | MEDIUM BRUSHED TIN        |     28 |            8
 Brand#54   | MEDIUM BRUSHED TIN        |     31 |            8
 Brand#54   | MEDIUM BURNISHED BRASS    |      1 |            8
 Brand#54   | MEDIUM BURNISHED BRASS    |     31 |            8
 Brand#54   | MEDIUM BURNISHED COPPER   |     45 |            8
 Brand#54   | MEDIUM BURNISHED COPPER   |     50 |            8
 Brand#54   | MEDIUM BURNISHED NICKEL   |     50 |            8
 Brand#54   | MEDIUM BURNISHED STEEL    |     17 |            8
 Brand#54   | MEDIUM BURNISHED STEEL    |     19 |            8
 Brand#54   | MEDIUM BURNISHED TIN      |      1 |            8
 Brand#54   | MEDIUM BURNISHED TIN      |     19 |            8
 Brand#54   | MEDIUM BURNISHED TIN      |     50 |            8
 Brand#54   | MEDIUM PLATED BRASS       |     50 |            8
 Brand#54   | MEDIUM PLATED COPPER      |     17 |            8
 Brand#54   | MEDIUM PLATED COPPER      |     28 |            8
 Brand#54   | MEDIUM PLATED COPPER      |     31 |            8
 Brand#54   | MEDIUM PLATED COPPER      |     39 |            8
